step,reward,confidence_level,fatigue_level,current_mode
81,1.0,1.0,0.30500000000000016,exploitation
82,1.0,1.0,0.31000000000000016,exploitation
83,1.0,1.0,0.31500000000000017,exploitation
84,1.0,1.0,0.3200000000000002,exploitation
85,1.0,1.0,0.3250000000000002,exploitation
86,1.0,1.0,0.3300000000000002,exploitation
87,1.0,1.0,0.3350000000000002,exploitation
88,1.0,1.0,0.3400000000000002,exploitation
89,1.0,1.0,0.3450000000000002,exploitation
90,1.0,1.0,0.3500000000000002,exploitation
91,1.0,1.0,0.3550000000000002,exploitation
92,1.0,1.0,0.3600000000000002,exploitation
93,1.0,1.0,0.3650000000000002,exploitation
94,1.0,1.0,0.3700000000000002,exploitation
95,1.0,1.0,0.3750000000000002,exploitation
96,1.0,1.0,0.3800000000000002,exploitation
97,1.0,1.0,0.38500000000000023,exploitation
98,1.0,1.0,0.39000000000000024,exploitation
99,1.0,1.0,0.39500000000000024,exploitation
100,1.0,1.0,0.40000000000000024,exploitation
101,1.0,1.0,0.40500000000000025,exploitation
102,1.0,1.0,0.41000000000000025,exploitation
103,1.0,1.0,0.41500000000000026,exploitation
104,1.0,1.0,0.42000000000000026,exploitation
105,1.0,1.0,0.42500000000000027,exploitation
106,1.0,1.0,0.43000000000000027,exploitation
107,1.0,1.0,0.4350000000000003,exploitation
108,1.0,1.0,0.4400000000000003,exploitation
109,1.0,1.0,0.4450000000000003,exploitation
110,1.0,1.0,0.4500000000000003,exploitation
111,1.0,1.0,0.4550000000000003,exploitation
112,1.0,1.0,0.4600000000000003,exploitation
113,1.0,1.0,0.4650000000000003,exploitation
114,1.0,1.0,0.4700000000000003,exploitation
115,1.0,1.0,0.4750000000000003,exploitation
116,1.0,1.0,0.4800000000000003,exploitation
117,1.0,1.0,0.4850000000000003,exploitation
118,1.0,1.0,0.4900000000000003,exploitation
119,1.0,1.0,0.49500000000000033,exploitation
120,1.0,1.0,0.5000000000000003,exploitation
121,1.0,1.0,0.5050000000000003,exploitation
122,1.0,1.0,0.5100000000000003,exploitation
123,1.0,1.0,0.5150000000000003,exploitation
124,1.0,1.0,0.5200000000000004,exploitation
125,1.0,1.0,0.5250000000000004,exploitation
126,1.0,1.0,0.5300000000000004,exploitation
127,1.0,1.0,0.5350000000000004,exploitation
128,1.0,1.0,0.5400000000000004,exploitation
129,1.0,1.0,0.5450000000000004,exploitation
130,1.0,1.0,0.5500000000000004,exploitation
131,1.0,1.0,0.5550000000000004,exploitation
132,1.0,1.0,0.5600000000000004,exploitation
133,1.0,1.0,0.5650000000000004,exploitation
134,1.0,1.0,0.5700000000000004,exploitation
135,1.0,1.0,0.5750000000000004,exploitation
136,1.0,1.0,0.5800000000000004,exploitation
137,1.0,1.0,0.5850000000000004,exploitation
138,1.0,1.0,0.5900000000000004,exploitation
139,1.0,1.0,0.5950000000000004,exploitation
140,1.0,1.0,0.6000000000000004,exploitation
141,1.0,1.0,0.6050000000000004,exploitation
142,1.0,1.0,0.6100000000000004,exploitation
143,1.0,1.0,0.6150000000000004,exploitation
144,1.0,1.0,0.6200000000000004,exploitation
145,1.0,1.0,0.6250000000000004,exploitation
146,1.0,1.0,0.6300000000000004,exploitation
147,1.0,1.0,0.6350000000000005,exploitation
148,1.0,1.0,0.6400000000000005,exploitation
149,1.0,1.0,0.6450000000000005,exploitation
150,1.0,1.0,0.6500000000000005,exploitation
151,1.0,1.0,0.6550000000000005,exploitation
152,1.0,1.0,0.6600000000000005,exploitation
153,1.0,1.0,0.6650000000000005,exploitation
154,1.0,1.0,0.6700000000000005,exploitation
155,1.0,1.0,0.6750000000000005,exploitation
156,1.0,1.0,0.6800000000000005,exploitation
157,1.0,1.0,0.6850000000000005,exploitation
158,1.0,1.0,0.6900000000000005,exploitation
159,1.0,1.0,0.6950000000000005,exploitation
160,1.0,1.0,0.7000000000000005,exploration
161,1.0,1.0,0.6900000000000005,exploitation
162,1.0,1.0,0.6950000000000005,exploitation
163,1.0,1.0,0.7000000000000005,exploration
164,1.0,1.0,0.6900000000000005,exploitation
165,1.0,1.0,0.6950000000000005,exploitation
166,1.0,1.0,0.7000000000000005,exploration
167,1.0,1.0,0.6900000000000005,exploitation
168,1.0,1.0,0.6950000000000005,exploitation
169,1.0,1.0,0.7000000000000005,exploration
170,1.0,1.0,0.6900000000000005,exploitation
171,1.0,1.0,0.6950000000000005,exploitation
172,1.0,1.0,0.7000000000000005,exploration
173,1.0,1.0,0.6900000000000005,exploitation
174,1.0,1.0,0.6950000000000005,exploitation
175,1.0,1.0,0.7000000000000005,exploration
176,1.0,1.0,0.6900000000000005,exploitation
177,1.0,1.0,0.6950000000000005,exploitation
178,1.0,1.0,0.7000000000000005,exploration
179,1.0,1.0,0.6900000000000005,exploitation
180,1.0,1.0,0.6950000000000005,exploitation
181,1.0,1.0,0.7000000000000005,exploration
182,1.0,1.0,0.6900000000000005,exploitation
183,1.0,1.0,0.6950000000000005,exploitation
184,1.0,1.0,0.7000000000000005,exploration
185,1.0,1.0,0.6900000000000005,exploitation
186,1.0,1.0,0.6950000000000005,exploitation
187,1.0,1.0,0.7000000000000005,exploration
188,1.0,1.0,0.6900000000000005,exploitation
189,1.0,1.0,0.6950000000000005,exploitation
190,1.0,1.0,0.7000000000000005,exploration
191,1.0,1.0,0.6900000000000005,exploitation
192,1.0,1.0,0.6950000000000005,exploitation
193,1.0,1.0,0.7000000000000005,exploration
194,1.0,1.0,0.6900000000000005,exploitation
195,1.0,1.0,0.6950000000000005,exploitation
196,1.0,1.0,0.7000000000000005,exploration
197,1.0,1.0,0.6900000000000005,exploitation
198,1.0,1.0,0.6950000000000005,exploitation
199,1.0,1.0,0.7000000000000005,exploration
200,1.0,1.0,0.6900000000000005,exploitation
201,1.0,1.0,0.6950000000000005,exploitation
202,1.0,1.0,0.7000000000000005,exploration
203,1.0,1.0,0.6900000000000005,exploitation
204,1.0,1.0,0.6950000000000005,exploitation
205,1.0,1.0,0.7000000000000005,exploration
206,1.0,1.0,0.6900000000000005,exploitation
207,1.0,1.0,0.6950000000000005,exploitation
208,1.0,1.0,0.7000000000000005,exploration
209,1.0,1.0,0.6900000000000005,exploitation
210,1.0,1.0,0.6950000000000005,exploitation
211,1.0,1.0,0.7000000000000005,exploration
212,1.0,1.0,0.6900000000000005,exploitation
213,1.0,1.0,0.6950000000000005,exploitation
214,1.0,1.0,0.7000000000000005,exploration
215,1.0,1.0,0.6900000000000005,exploitation
216,1.0,1.0,0.6950000000000005,exploitation
217,1.0,1.0,0.7000000000000005,exploration
218,1.0,1.0,0.6900000000000005,exploitation
219,1.0,1.0,0.6950000000000005,exploitation
220,1.0,1.0,0.7000000000000005,exploration
221,1.0,1.0,0.6900000000000005,exploitation
222,1.0,1.0,0.6950000000000005,exploitation
223,1.0,1.0,0.7000000000000005,exploration
224,1.0,1.0,0.6900000000000005,exploitation
225,1.0,1.0,0.6950000000000005,exploitation
226,1.0,1.0,0.7000000000000005,exploration
227,1.0,1.0,0.6900000000000005,exploitation
228,1.0,1.0,0.6950000000000005,exploitation
229,1.0,1.0,0.7000000000000005,exploration
230,1.0,1.0,0.6900000000000005,exploitation
231,1.0,1.0,0.6950000000000005,exploitation
232,1.0,1.0,0.7000000000000005,exploration
233,1.0,1.0,0.6900000000000005,exploitation
234,1.0,1.0,0.6950000000000005,exploitation
235,1.0,1.0,0.7000000000000005,exploration
236,1.0,1.0,0.6900000000000005,exploitation
237,1.0,1.0,0.6950000000000005,exploitation
238,1.0,1.0,0.7000000000000005,exploration
239,1.0,1.0,0.6900000000000005,exploitation
240,1.0,1.0,0.6950000000000005,exploitation
241,1.0,1.0,0.7000000000000005,exploration
242,1.0,1.0,0.6900000000000005,exploitation
243,1.0,1.0,0.6950000000000005,exploitation
244,1.0,1.0,0.7000000000000005,exploration
245,1.0,1.0,0.6900000000000005,exploitation
246,1.0,1.0,0.6950000000000005,exploitation
247,1.0,1.0,0.7000000000000005,exploration
248,1.0,1.0,0.6900000000000005,exploitation
249,1.0,1.0,0.6950000000000005,exploitation
250,1.0,1.0,0.7000000000000005,exploration
251,1.0,1.0,0.6900000000000005,exploitation
252,1.0,1.0,0.6950000000000005,exploitation
253,1.0,1.0,0.7000000000000005,exploration
254,1.0,1.0,0.6900000000000005,exploitation
255,1.0,1.0,0.6950000000000005,exploitation
256,1.0,1.0,0.7000000000000005,exploration
257,1.0,1.0,0.6900000000000005,exploitation
258,1.0,1.0,0.6950000000000005,exploitation
259,1.0,1.0,0.7000000000000005,exploration
260,1.0,1.0,0.6900000000000005,exploitation
261,1.0,1.0,0.6950000000000005,exploitation
262,1.0,1.0,0.7000000000000005,exploration
263,1.0,1.0,0.6900000000000005,exploitation
264,1.0,1.0,0.6950000000000005,exploitation
265,1.0,1.0,0.7000000000000005,exploration
266,1.0,1.0,0.6900000000000005,exploitation
267,1.0,1.0,0.6950000000000005,exploitation
268,1.0,1.0,0.7000000000000005,exploration
269,1.0,1.0,0.6900000000000005,exploitation
270,1.0,1.0,0.6950000000000005,exploitation
271,1.0,1.0,0.7000000000000005,exploration
272,1.0,1.0,0.6900000000000005,exploitation
273,1.0,1.0,0.6950000000000005,exploitation
274,1.0,1.0,0.7000000000000005,exploration
275,1.0,1.0,0.6900000000000005,exploitation
276,1.0,1.0,0.6950000000000005,exploitation
277,1.0,1.0,0.7000000000000005,exploration
278,1.0,1.0,0.6900000000000005,exploitation
279,1.0,1.0,0.6950000000000005,exploitation
280,1.0,1.0,0.7000000000000005,exploration
281,1.0,1.0,0.6900000000000005,exploitation
282,1.0,1.0,0.6950000000000005,exploitation
283,1.0,1.0,0.7000000000000005,exploration
284,1.0,1.0,0.6900000000000005,exploitation
285,1.0,1.0,0.6950000000000005,exploitation
286,1.0,1.0,0.7000000000000005,exploration
287,1.0,1.0,0.6900000000000005,exploitation
288,1.0,1.0,0.6950000000000005,exploitation
289,1.0,1.0,0.7000000000000005,exploration
290,1.0,1.0,0.6900000000000005,exploitation
291,1.0,1.0,0.6950000000000005,exploitation
292,1.0,1.0,0.7000000000000005,exploration
293,1.0,1.0,0.6900000000000005,exploitation
294,1.0,1.0,0.6950000000000005,exploitation
295,1.0,1.0,0.7000000000000005,exploration
296,1.0,1.0,0.6900000000000005,exploitation
297,1.0,1.0,0.6950000000000005,exploitation
298,1.0,1.0,0.7000000000000005,exploration
299,1.0,1.0,0.6900000000000005,exploitation
300,1.0,1.0,0.6950000000000005,exploitation
301,1.0,1.0,0.7000000000000005,exploration
302,1.0,1.0,0.6900000000000005,exploitation
303,1.0,1.0,0.6950000000000005,exploitation
304,1.0,1.0,0.7000000000000005,exploration
305,1.0,1.0,0.6900000000000005,exploitation
306,1.0,1.0,0.6950000000000005,exploitation
307,1.0,1.0,0.7000000000000005,exploration
308,1.0,1.0,0.6900000000000005,exploitation
309,1.0,1.0,0.6950000000000005,exploitation
310,1.0,1.0,0.7000000000000005,exploration
311,1.0,1.0,0.6900000000000005,exploitation
312,1.0,1.0,0.6950000000000005,exploitation
313,1.0,1.0,0.7000000000000005,exploration
314,1.0,1.0,0.6900000000000005,exploitation
315,1.0,1.0,0.6950000000000005,exploitation
316,1.0,1.0,0.7000000000000005,exploration
317,1.0,1.0,0.6900000000000005,exploitation
318,1.0,1.0,0.6950000000000005,exploitation
319,1.0,1.0,0.7000000000000005,exploration
320,1.0,1.0,0.6900000000000005,exploitation
321,1.0,1.0,0.6950000000000005,exploitation
322,1.0,1.0,0.7000000000000005,exploration
323,1.0,1.0,0.6900000000000005,exploitation
324,1.0,1.0,0.6950000000000005,exploitation
325,1.0,1.0,0.7000000000000005,exploration
326,1.0,1.0,0.6900000000000005,exploitation
327,1.0,1.0,0.6950000000000005,exploitation
328,1.0,1.0,0.7000000000000005,exploration
329,1.0,1.0,0.6900000000000005,exploitation
330,1.0,1.0,0.6950000000000005,exploitation
331,1.0,1.0,0.7000000000000005,exploration
332,1.0,1.0,0.6900000000000005,exploitation
333,1.0,1.0,0.6950000000000005,exploitation
334,1.0,1.0,0.7000000000000005,exploration
335,1.0,1.0,0.6900000000000005,exploitation
336,1.0,1.0,0.6950000000000005,exploitation
337,1.0,1.0,0.7000000000000005,exploration
338,1.0,1.0,0.6900000000000005,exploitation
339,1.0,1.0,0.6950000000000005,exploitation
340,1.0,1.0,0.7000000000000005,exploration
341,1.0,1.0,0.6900000000000005,exploitation
342,1.0,1.0,0.6950000000000005,exploitation
343,1.0,1.0,0.7000000000000005,exploration
344,1.0,1.0,0.6900000000000005,exploitation
345,1.0,1.0,0.6950000000000005,exploitation
346,1.0,1.0,0.7000000000000005,exploration
347,1.0,1.0,0.6900000000000005,exploitation
348,1.0,1.0,0.6950000000000005,exploitation
349,1.0,1.0,0.7000000000000005,exploration
350,1.0,1.0,0.6900000000000005,exploitation
351,1.0,1.0,0.6950000000000005,exploitation
352,1.0,1.0,0.7000000000000005,exploration
353,1.0,1.0,0.6900000000000005,exploitation
354,1.0,1.0,0.6950000000000005,exploitation
355,1.0,1.0,0.7000000000000005,exploration
356,1.0,1.0,0.6900000000000005,exploitation
357,1.0,1.0,0.6950000000000005,exploitation
358,1.0,1.0,0.7000000000000005,exploration
359,1.0,1.0,0.6900000000000005,exploitation
360,1.0,1.0,0.6950000000000005,exploitation
361,1.0,1.0,0.7000000000000005,exploration
362,1.0,1.0,0.6900000000000005,exploitation
363,1.0,1.0,0.6950000000000005,exploitation
364,1.0,1.0,0.7000000000000005,exploration
365,1.0,1.0,0.6900000000000005,exploitation
366,1.0,1.0,0.6950000000000005,exploitation
367,1.0,1.0,0.7000000000000005,exploration
368,1.0,1.0,0.6900000000000005,exploitation
369,1.0,1.0,0.6950000000000005,exploitation
370,1.0,1.0,0.7000000000000005,exploration
371,1.0,1.0,0.6900000000000005,exploitation
372,1.0,1.0,0.6950000000000005,exploitation
373,1.0,1.0,0.7000000000000005,exploration
374,1.0,1.0,0.6900000000000005,exploitation
375,1.0,1.0,0.6950000000000005,exploitation
376,1.0,1.0,0.7000000000000005,exploration
377,1.0,1.0,0.6900000000000005,exploitation
378,1.0,1.0,0.6950000000000005,exploitation
379,1.0,1.0,0.7000000000000005,exploration
380,1.0,1.0,0.6900000000000005,exploitation
381,1.0,1.0,0.6950000000000005,exploitation
382,1.0,1.0,0.7000000000000005,exploration
383,1.0,1.0,0.6900000000000005,exploitation
384,1.0,1.0,0.6950000000000005,exploitation
385,1.0,1.0,0.7000000000000005,exploration
386,1.0,1.0,0.6900000000000005,exploitation
387,1.0,1.0,0.6950000000000005,exploitation
388,1.0,1.0,0.7000000000000005,exploration
389,1.0,1.0,0.6900000000000005,exploitation
390,1.0,1.0,0.6950000000000005,exploitation
391,1.0,1.0,0.7000000000000005,exploration
392,1.0,1.0,0.6900000000000005,exploitation
393,1.0,1.0,0.6950000000000005,exploitation
394,1.0,1.0,0.7000000000000005,exploration
395,1.0,1.0,0.6900000000000005,exploitation
396,1.0,1.0,0.6950000000000005,exploitation
397,1.0,1.0,0.7000000000000005,exploration
398,1.0,1.0,0.6900000000000005,exploitation
399,1.0,1.0,0.6950000000000005,exploitation
400,1.0,1.0,0.7000000000000005,exploration
401,1.0,1.0,0.6900000000000005,exploitation
402,1.0,1.0,0.6950000000000005,exploitation
403,1.0,1.0,0.7000000000000005,exploration
404,1.0,1.0,0.6900000000000005,exploitation
405,1.0,1.0,0.6950000000000005,exploitation
406,1.0,1.0,0.7000000000000005,exploration
407,1.0,1.0,0.6900000000000005,exploitation
408,1.0,1.0,0.6950000000000005,exploitation
409,1.0,1.0,0.7000000000000005,exploration
410,1.0,1.0,0.6900000000000005,exploitation
411,1.0,1.0,0.6950000000000005,exploitation
412,1.0,1.0,0.7000000000000005,exploration
413,1.0,1.0,0.6900000000000005,exploitation
414,1.0,1.0,0.6950000000000005,exploitation
415,1.0,1.0,0.7000000000000005,exploration
416,1.0,1.0,0.6900000000000005,exploitation
417,1.0,1.0,0.6950000000000005,exploitation
418,1.0,1.0,0.7000000000000005,exploration
419,1.0,1.0,0.6900000000000005,exploitation
420,1.0,1.0,0.6950000000000005,exploitation
421,1.0,1.0,0.7000000000000005,exploration
422,1.0,1.0,0.6900000000000005,exploitation
423,1.0,1.0,0.6950000000000005,exploitation
424,1.0,1.0,0.7000000000000005,exploration
425,1.0,1.0,0.6900000000000005,exploitation
426,1.0,1.0,0.6950000000000005,exploitation
427,1.0,1.0,0.7000000000000005,exploration
428,1.0,1.0,0.6900000000000005,exploitation
429,1.0,1.0,0.6950000000000005,exploitation
430,1.0,1.0,0.7000000000000005,exploration
431,1.0,1.0,0.6900000000000005,exploitation
432,1.0,1.0,0.6950000000000005,exploitation
433,1.0,1.0,0.7000000000000005,exploration
434,1.0,1.0,0.6900000000000005,exploitation
435,1.0,1.0,0.6950000000000005,exploitation
436,1.0,1.0,0.7000000000000005,exploration
437,1.0,1.0,0.6900000000000005,exploitation
438,1.0,1.0,0.6950000000000005,exploitation
439,1.0,1.0,0.7000000000000005,exploration
440,1.0,1.0,0.6900000000000005,exploitation
441,1.0,1.0,0.6950000000000005,exploitation
442,1.0,1.0,0.7000000000000005,exploration
443,1.0,1.0,0.6900000000000005,exploitation
444,1.0,1.0,0.6950000000000005,exploitation
445,1.0,1.0,0.7000000000000005,exploration
446,1.0,1.0,0.6900000000000005,exploitation
447,1.0,1.0,0.6950000000000005,exploitation
448,1.0,1.0,0.7000000000000005,exploration
449,1.0,1.0,0.6900000000000005,exploitation
450,1.0,1.0,0.6950000000000005,exploitation
451,1.0,1.0,0.7000000000000005,exploration
452,1.0,1.0,0.6900000000000005,exploitation
453,1.0,1.0,0.6950000000000005,exploitation
454,1.0,1.0,0.7000000000000005,exploration
455,1.0,1.0,0.6900000000000005,exploitation
456,1.0,1.0,0.6950000000000005,exploitation
457,1.0,1.0,0.7000000000000005,exploration
458,1.0,1.0,0.6900000000000005,exploitation
459,1.0,1.0,0.6950000000000005,exploitation
460,1.0,1.0,0.7000000000000005,exploration
461,1.0,1.0,0.6900000000000005,exploitation
462,1.0,1.0,0.6950000000000005,exploitation
463,1.0,1.0,0.7000000000000005,exploration
464,1.0,1.0,0.6900000000000005,exploitation
465,1.0,1.0,0.6950000000000005,exploitation
466,1.0,1.0,0.7000000000000005,exploration
467,1.0,1.0,0.6900000000000005,exploitation
468,1.0,1.0,0.6950000000000005,exploitation
469,1.0,1.0,0.7000000000000005,exploration
470,1.0,1.0,0.6900000000000005,exploitation
471,1.0,1.0,0.6950000000000005,exploitation
472,1.0,1.0,0.7000000000000005,exploration
473,1.0,1.0,0.6900000000000005,exploitation
474,1.0,1.0,0.6950000000000005,exploitation
475,1.0,1.0,0.7000000000000005,exploration
476,1.0,1.0,0.6900000000000005,exploitation
477,1.0,1.0,0.6950000000000005,exploitation
478,1.0,1.0,0.7000000000000005,exploration
479,1.0,1.0,0.6900000000000005,exploitation
480,1.0,1.0,0.6950000000000005,exploitation
481,1.0,1.0,0.7000000000000005,exploration
482,1.0,1.0,0.6900000000000005,exploitation
483,1.0,1.0,0.6950000000000005,exploitation
484,1.0,1.0,0.7000000000000005,exploration
485,1.0,1.0,0.6900000000000005,exploitation
486,1.0,1.0,0.6950000000000005,exploitation
487,1.0,1.0,0.7000000000000005,exploration
488,1.0,1.0,0.6900000000000005,exploitation
489,1.0,1.0,0.6950000000000005,exploitation
490,1.0,1.0,0.7000000000000005,exploration
491,1.0,1.0,0.6900000000000005,exploitation
492,1.0,1.0,0.6950000000000005,exploitation
493,1.0,1.0,0.7000000000000005,exploration
494,1.0,1.0,0.6900000000000005,exploitation
495,1.0,1.0,0.6950000000000005,exploitation
496,1.0,1.0,0.7000000000000005,exploration
497,1.0,1.0,0.6900000000000005,exploitation
498,1.0,1.0,0.6950000000000005,exploitation
499,1.0,1.0,0.7000000000000005,exploration
500,1.0,1.0,0.6900000000000005,exploitation
501,1.0,1.0,0.6950000000000005,exploitation
502,1.0,1.0,0.7000000000000005,exploration
503,1.0,1.0,0.6900000000000005,exploitation
504,1.0,1.0,0.6950000000000005,exploitation
505,1.0,1.0,0.7000000000000005,exploration
506,1.0,1.0,0.6900000000000005,exploitation
507,1.0,1.0,0.6950000000000005,exploitation
508,1.0,1.0,0.7000000000000005,exploration
509,1.0,1.0,0.6900000000000005,exploitation
510,1.0,1.0,0.6950000000000005,exploitation
511,1.0,1.0,0.7000000000000005,exploration
512,1.0,1.0,0.6900000000000005,exploitation
513,1.0,1.0,0.6950000000000005,exploitation
514,1.0,1.0,0.7000000000000005,exploration
515,1.0,1.0,0.6900000000000005,exploitation
516,1.0,1.0,0.6950000000000005,exploitation
517,1.0,1.0,0.7000000000000005,exploration
518,1.0,1.0,0.6900000000000005,exploitation
519,1.0,1.0,0.6950000000000005,exploitation
520,1.0,1.0,0.7000000000000005,exploration
521,1.0,1.0,0.6900000000000005,exploitation
522,1.0,1.0,0.6950000000000005,exploitation
523,1.0,1.0,0.7000000000000005,exploration
524,1.0,1.0,0.6900000000000005,exploitation
525,1.0,1.0,0.6950000000000005,exploitation
526,1.0,1.0,0.7000000000000005,exploration
527,1.0,1.0,0.6900000000000005,exploitation
528,1.0,1.0,0.6950000000000005,exploitation
529,1.0,1.0,0.7000000000000005,exploration
530,1.0,1.0,0.6900000000000005,exploitation
531,1.0,1.0,0.6950000000000005,exploitation
532,1.0,1.0,0.7000000000000005,exploration
533,1.0,1.0,0.6900000000000005,exploitation
534,1.0,1.0,0.6950000000000005,exploitation
535,1.0,1.0,0.7000000000000005,exploration
536,1.0,1.0,0.6900000000000005,exploitation
537,1.0,1.0,0.6950000000000005,exploitation
538,1.0,1.0,0.7000000000000005,exploration
539,1.0,1.0,0.6900000000000005,exploitation
540,1.0,1.0,0.6950000000000005,exploitation
541,1.0,1.0,0.7000000000000005,exploration
542,1.0,1.0,0.6900000000000005,exploitation
543,1.0,1.0,0.6950000000000005,exploitation
544,1.0,1.0,0.7000000000000005,exploration
545,1.0,1.0,0.6900000000000005,exploitation
546,1.0,1.0,0.6950000000000005,exploitation
547,1.0,1.0,0.7000000000000005,exploration
548,1.0,1.0,0.6900000000000005,exploitation
549,1.0,1.0,0.6950000000000005,exploitation
550,1.0,1.0,0.7000000000000005,exploration
551,1.0,1.0,0.6900000000000005,exploitation
552,1.0,1.0,0.6950000000000005,exploitation
553,1.0,1.0,0.7000000000000005,exploration
554,1.0,1.0,0.6900000000000005,exploitation
555,1.0,1.0,0.6950000000000005,exploitation
556,1.0,1.0,0.7000000000000005,exploration
557,1.0,1.0,0.6900000000000005,exploitation
558,1.0,1.0,0.6950000000000005,exploitation
559,1.0,1.0,0.7000000000000005,exploration
560,1.0,1.0,0.6900000000000005,exploitation
561,1.0,1.0,0.6950000000000005,exploitation
562,1.0,1.0,0.7000000000000005,exploration
563,1.0,1.0,0.6900000000000005,exploitation
564,1.0,1.0,0.6950000000000005,exploitation
565,1.0,1.0,0.7000000000000005,exploration
566,1.0,1.0,0.6900000000000005,exploitation
567,1.0,1.0,0.6950000000000005,exploitation
568,1.0,1.0,0.7000000000000005,exploration
569,1.0,1.0,0.6900000000000005,exploitation
570,1.0,1.0,0.6950000000000005,exploitation
571,1.0,1.0,0.7000000000000005,exploration
572,1.0,1.0,0.6900000000000005,exploitation
573,1.0,1.0,0.6950000000000005,exploitation
574,1.0,1.0,0.7000000000000005,exploration
575,1.0,1.0,0.6900000000000005,exploitation
576,1.0,1.0,0.6950000000000005,exploitation
577,1.0,1.0,0.7000000000000005,exploration
578,1.0,1.0,0.6900000000000005,exploitation
579,1.0,1.0,0.6950000000000005,exploitation
580,1.0,1.0,0.7000000000000005,exploration
581,1.0,1.0,0.6900000000000005,exploitation
582,1.0,1.0,0.6950000000000005,exploitation
583,1.0,1.0,0.7000000000000005,exploration
584,1.0,1.0,0.6900000000000005,exploitation
585,1.0,1.0,0.6950000000000005,exploitation
